fullName,organizations,location,status,typeOfDeath,startDisplay,mtpage,type,motiveConfirmed,charges
Georgy Gongadze,Ukrainska Pravda,Ukraine,Killed,Murder,"September 16, 2000",https://cpj.org/data/people/georgy-gongadze/,Journalist,Confirmed,
Georgy Sanaya,Rustavi-2,Georgia,Killed,Murder,"July 26, 2001",https://cpj.org/data/people/georgy-sanaya/,Journalist,Confirmed,
Gerald Fischman,Capital Gazette,USA,Killed,Murder,"June 28, 2018",https://cpj.org/data/people/gerald-fischman/,Journalist,Confirmed,
Gerardo Bedoya Borrero,El País,Colombia,Killed,Murder,"March 20, 1997",https://cpj.org/data/people/gerardo-bedoya-borrero/,Journalist,Confirmed,
Gerardo Ceferino Servían,Ciudad Nueva FM,Brazil,Killed,Murder,"March 5, 2015",https://cpj.org/data/people/gerardo-ceferino-servian/,Journalist,Confirmed,
Germain Cyrille Ngota Ngota,Cameroon Express,Cameroon,Killed,Dangerous Assignment,"April 22, 2010",https://cpj.org/data/people/germain-cyrille-ngota-ngota/,Journalist,Confirmed,
Germain Kennedy Mumbere Muliwavyo,Radio Télévision Muungano,Democratic Republic of the Congo,Killed,Crossfire,"February 16, 2014",https://cpj.org/data/people/germain-kennedy-mumbere-muliwavyo/,Journalist,Confirmed,
German Vallecillo Jr.,Canal 45TV,Honduras,Killed,Murder,"July 1, 2020",https://cpj.org/data/people/german-vallecillo-jr/,Journalist,Confirmed,
Gerry Ortega,DWAR,Philippines,Killed,Murder,"January 24, 2011",https://cpj.org/data/people/gerardo-ortega/,Journalist,Confirmed,
Ghaith Abd al-Jawad,Qaboun Media Center,Syria,Killed,Crossfire,"March 10, 2013",https://cpj.org/data/people/ghaith-abd-al-jawad/,Journalist,Confirmed,
Gharib Mohamed Salih,Kurdistan TV,Iraq,Killed,Crossfire,"February 1, 2004",https://cpj.org/data/people/gharib-mohamed-salih/,Journalist,Confirmed,
Ghassan Najjar,Al-Mayadeen,Lebanon,Killed,Murder,"October 25, 2024",https://cpj.org/data/people/ghassan-najjar/,Journalist,Confirmed,
Ghazi Rasooli,1TV,Afghanistan,Killed,Murder,"April 30, 2018",https://cpj.org/data/people/ghazi-rasooli/,Journalist,Confirmed,
Ghislaine Dupont,Radio France Internationale,Mali,Killed,Murder,"November 2, 2013",https://cpj.org/data/people/ghislaine-dupont/,Journalist,Confirmed,
Ghulam Muhammad Lone,Freelancer,India,Killed,Murder,"August 29, 1994",https://cpj.org/data/people/ghulam-muhammad-lone/,Journalist,Confirmed,
Ghulam Rasool,Online International News Network,Pakistan,Killed,Murder,"August 28, 2014",https://cpj.org/data/people/ghulam-rasool/,Journalist,Confirmed,
Ghulam Rasool Birhamani,Daily Sindhu Hyderabad,Pakistan,Killed,Murder,"May 9, 2010",https://cpj.org/data/people/ghulam-rasool-birhamani/,Journalist,Confirmed,
Ghulam Rasool Sheikh,Rehnuma-e-Kashmir and Saffron Times,India,Killed,Murder,"April 10, 1996",https://cpj.org/data/people/ghulam-rasool-sheikh/,Journalist,Confirmed,
Gilbert Munana,Le Flambeau,Rwanda,Killed,Murder,"April 8, 1994",https://cpj.org/data/people/gilbert-munana/,Journalist,Confirmed,
Gilles Jacquier,France 2,Syria,Killed,Dangerous Assignment,"January 11, 2012",https://cpj.org/data/people/gilles-jacquier/,Journalist,Confirmed,
Gina Dela Cruz,Saksi News,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/gina-dela-cruz/,Journalist,Confirmed,
Giorgos Karaivaz,"Bloko,Star TV",Greece,Killed,Murder,"April 9, 2021",https://cpj.org/data/people/giorgos-karaivaz/,Journalist,Confirmed,
Givanildo Oliveira,Pirambu News,Brazil,Killed,Murder,"February 7, 2022",https://cpj.org/data/people/givanildo-oliveira/,Journalist,Confirmed,
Gleydson Carvalho,Radio Liberdade FM 90.3,Brazil,Killed,Murder,"August 6, 2015",https://cpj.org/data/people/gleydson-carvalho/,Journalist,Confirmed,
Golam Rabbani Nadim,Freelance,Bangladesh,Killed,Murder,"June 14, 2023",https://cpj.org/data/people/golam-rabbani-nadim/,Journalist,Confirmed,
Gratien Karambizi,Imbaga,Rwanda,Killed,Murder,"April 9, 1994",https://cpj.org/data/people/gratien-karambizi/,Journalist,Confirmed,
Greg Hapalla,DXAS,Philippines,Killed,Murder,"September 21, 1992",https://cpj.org/data/people/greg-hapalla/,Journalist,Confirmed,
Gregorio Jiménez de la Cruz,Notisur and Liberal del Sur,Mexico,Killed,Murder,"February 5, 2014",https://cpj.org/data/people/gregorio-jimenez-de-la-cruz/,Journalist,Confirmed,
Gregorio Rodríguez Hernández,El Debate,Mexico,Killed,Murder,"November 28, 2004",https://cpj.org/data/people/gregorio-rodriguez-hernandez/,Journalist,Confirmed,
Grigol Chikhladze,Caucasus Images,Georgia,Killed,Crossfire,"August 10, 2008",https://cpj.org/data/people/grigol-chikhladze/,Journalist,Confirmed,
Guido Puletti,Freelancer,Bosnia,Killed,Crossfire,"May 29, 1993",https://cpj.org/data/people/guido-puletti/,Journalist,Confirmed,
Guillaume Barreau-Decherf,Freelance,France,Killed,Dangerous Assignment,"November 13, 2015",https://cpj.org/data/people/guillaume-barreau-decherf/,Journalist,Confirmed,
Guillermo Bravo Vega,Alpevisión Radio,Colombia,Killed,Murder,"April 28, 2003",https://cpj.org/data/people/guillermo-bravo-vega/,Journalist,Confirmed,
Guillermo Quiroz Delgado,Freelance,Colombia,Killed,Dangerous Assignment,"November 27, 2012",https://cpj.org/data/people/guillermo-quiroz-delgado/,Journalist,Confirmed,
Gulistan Tara,Chatr Multimedia Production Company,Iraq,Killed,Murder,"August 22, 2024",https://cpj.org/data/people/gulistan-tara/,Journalist,Confirmed,
Gundars Matiss,Kurzeme Vards,Latvia,Killed,Murder,"November 28, 2001",https://cpj.org/data/people/gundars-matiss/,Journalist,Confirmed,
Güngör Arslan,Ses Kocaeli,Turkey,Killed,Murder,"February 19, 2022",https://cpj.org/data/people/gungor-arslan/,Journalist,Confirmed,
Gustavo Rafael Ruiz Cantillo,Radio Galeón,Colombia,Killed,Murder,"November 15, 2000",https://cpj.org/data/people/gustavo-rafael-ruiz-cantillo/,Journalist,Confirmed,
Gustavo Rojas Gabalo,Radio Panzenú,Colombia,Killed,Murder,"March 20, 2006",https://cpj.org/data/people/gustavo-rojas-gabalo/,Journalist,Confirmed,
Gustavo Sánchez Cabrera,"Panorama Pacífico,Noticias Minuto a Minuto",Mexico,Killed,Murder,"June 17, 2021",https://cpj.org/data/people/gustavo-sanchez-cabrera/,Journalist,Confirmed,
Guzmán Quintero Torres,El Pilón,Colombia,Killed,Murder,"September 16, 1999",https://cpj.org/data/people/guzman-quintero-torres/,Journalist,Confirmed,
Gyanendra Khadka,Rastriya Samachar Samiti,Nepal,Killed,Murder,"September 7, 2003",https://cpj.org/data/people/gyanendra-khadka/,Journalist,Confirmed,
Habiba Ahmed Abd Elaziz,Al-Jazeera,Egypt,Killed,Crossfire,"August 14, 2013",https://cpj.org/data/people/habiba-ahmed-abd-elaziz/,Journalist,Confirmed,
Habibollah Hosseinzadeh,Press TV,Afghanistan,Killed,Dangerous Assignment,"May 31, 2017",https://cpj.org/data/people/habibollah-hosseinzadeh/,Journalist,Confirmed,
Hadi al-Mahdi,Freelance,Iraq,Killed,Murder,"September 8, 2011",https://cpj.org/data/people/hadi-al-mahdi/,Journalist,Confirmed,
Hafiz Akdemir,Ozgur Gundem,Turkey,Killed,Murder,"June 8, 1992",https://cpj.org/data/people/hafiz-akdemir/,Journalist,Confirmed,
Haidar al-Hussein,Al-Sharq,Iraq,Killed,Murder,"May 22, 2008",https://cpj.org/data/people/haidar-al-hussein/,Journalist,Confirmed,
Haidar Hashim Suhail,Al-Baghdadia TV,Iraq,Killed,Crossfire,"March 10, 2009",https://cpj.org/data/people/haidar-hashim-suhail/,Journalist,Confirmed,
Halima Idris Salim,Sudan Bukra,Sudan,Killed,Dangerous Assignment,"October 10, 2023",https://cpj.org/data/people/halima-idris-salim/,Journalist,Confirmed,
Halit Gungen,2000'e Dogru,Turkey,Killed,Murder,"February 9, 1992",https://cpj.org/data/people/halit-gungen/,Journalist,Confirmed,
Hamada Al-Yaziji,"Kanaan News Agency, Al-Quds Radio",Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 3, 2023",https://cpj.org/data/people/hamada-al-yaziji/,Journalist,Confirmed,
Hamid Abed Sarhan,Freelance,Iraq,Killed,Murder,"June 26, 2007",https://cpj.org/data/people/hamid-abed-sarhan/,Journalist,Confirmed,
Hamid al-Duleimi,Nahrain,Iraq,Killed,Murder,"March 17, 2007",https://cpj.org/data/people/hamid-al-duleimi/,Journalist,Confirmed,
Hamid Mahiout,Liberté,Algeria,Killed,Murder,"December 2, 1995",https://cpj.org/data/people/hamid-mahiout/,Journalist,Confirmed,
Hamoud al-Jnaid,Radio Fresh,Syria,Killed,Murder,"November 23, 2018",https://cpj.org/data/people/hamoud-al-jnaid/,Journalist,Confirmed,
Hamza Al Dahdouh,Al-Jazeera,Israel and the Occupied Palestinian Territory,Killed,Murder,"January 7, 2024",https://cpj.org/data/people/hamza-al-dahdouh/,Journalist,Confirmed,
Hamza Murtaja,Record Media,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"August 20, 2024",https://cpj.org/data/people/hamza-murtaja/,Journalist,Confirmed,
Hanan Adam,Al-Midan,Sudan,Killed,Dangerous Assignment,"December 8, 2024",https://cpj.org/data/people/hanan-adam/,Journalist,Confirmed,
Haneen Baroud,Al Majedat Media Network,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 27, 2024",https://cpj.org/data/people/haneen-baroud/,Journalist,Confirmed,
Haneen Kashtan,"TV Al-Kofiya,Baladna Web TV",Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 17, 2023",https://cpj.org/data/people/haneen-kashtan/,Journalist,Confirmed,
Hang Serei Odom,Virakchun Khmer Daily,Cambodia,Killed,Murder,"September 11, 2012",https://cpj.org/data/people/hang-serei-odom/,Journalist,Confirmed,
Hannibal Cachuela,Punto News,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/hannibal-cachuela/,Journalist,Confirmed,
Hansi Krauss,Associated Press,Somalia,Killed,Murder,"July 12, 1993",https://cpj.org/data/people/hansi-krauss/,Journalist,Confirmed,
Harb Hazzah al-Duleimi,Hona Salaheddin,Iraq,Killed,Crossfire,"July 7, 2017",https://cpj.org/data/people/harb-hazzah-al-duleimi/,Journalist,Confirmed,
Harry Burton,Reuters Television,Afghanistan,Killed,Murder,"November 19, 2001",https://cpj.org/data/people/harry-burton/,Journalist,Confirmed,
Harry Yansaneh,For Di People,Sierra Leone,Killed,Murder,"July 28, 2005",https://cpj.org/data/people/harry-yansaneh/,Journalist,Confirmed,
Harunur Rashid,Dainik Purbanchal,Bangladesh,Killed,Murder,"March 2, 2002",https://cpj.org/data/people/harunur-rashid/,Journalist,Confirmed,
Hasan Mehedi,Dhaka Times,Bangladesh,Killed,Dangerous Assignment,"July 18, 2024",https://cpj.org/data/people/hasan-mehedi/,Journalist,Confirmed,
Hashim al-Hamran,Al-Masirah TV,Yemen,Killed,Crossfire,"January 22, 2016",https://cpj.org/data/people/hashim-al-hamran/,Journalist,Confirmed,
Hassan Abu Warda,Barq Gaza,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"May 25, 2025",https://cpj.org/data/people/hassan-abu-warda/,Journalist,Confirmed,
Hassan al-Anbaki,Al-Sharqiya,Iraq,Killed,Murder,"January 12, 2016",https://cpj.org/data/people/hassan-al-anbaki/,Journalist,Confirmed,
Hassan Al-Qishawi,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"January 2, 2025",https://cpj.org/data/people/hassan-al-qishawi/,Journalist,Confirmed,
Hassan al-Wadhaf,Arabic Media Agency,Yemen,Killed,Dangerous Assignment,"September 24, 2011",https://cpj.org/data/people/hassan-al-wadhaf/,Journalist,Confirmed,
Hassan Benaouda,Algerian Television (ENTV),Algeria,Killed,Murder,"March 12, 1994",https://cpj.org/data/people/hassan-benaouda/,Journalist,Confirmed,
Hassan Fadl Al-Mawla Mousa,West Kordofan Radio | Sudan National Radio Corporation | Beladi 96.6 FM,Sudan,Killed,Crossfire / Combat Related,"May 2, 2025",https://cpj.org/data/people/hassan-fadl-al-mawla-mousa/,Journalist,Confirmed,
Hassan Kafi Hared,Somali National News Agency,Somalia,Killed,Dangerous Assignment,"January 28, 2008",https://cpj.org/data/people/hassan-kafi-hared/,Journalist,Confirmed,
Hassan Mayow Hassan,Radio Shabelle,Somalia,Killed,Murder,"January 1, 2009",https://cpj.org/data/people/hassan-mayow-hassan/,Journalist,Confirmed,
Hassan Osman Abdi,Shabelle Media Network,Somalia,Killed,Murder,"January 28, 2012",https://cpj.org/data/people/hassan-osman-abdi/,Journalist,Confirmed,
Hassan Samour,Al Aqsa Voice Radio,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"May 15, 2025",https://cpj.org/data/people/hassan-samour/,Journalist,Confirmed,
Hassan Yusuf Absuge,Radio Maanta,Somalia,Killed,Murder,"September 21, 2012",https://cpj.org/data/people/hassan-yusuf-absuge/,Journalist,Confirmed,
Hassan Zubeyr,Al-Arabiya,Somalia,Killed,Crossfire,"December 3, 2009",https://cpj.org/data/people/hassan-zubeyr/,Journalist,Confirmed,
Hassouneh Salim,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"November 18, 2023",https://cpj.org/data/people/hassouneh-salim/,Journalist,Confirmed,
Hatem Abu Yehia,Al-Ikhbariya,Syria,Killed,Unknown,"August 10, 2012",https://cpj.org/data/people/hatem-abu-yehia/,Journalist,Confirmed,
Hawker Faisal Mohammed,Hawar News Agency (ANHA),Syria,Killed,Crossfire,"October 13, 2017",https://cpj.org/data/people/hawker-faisal-mohammed/,Journalist,Confirmed,
Hayatullah Khan,Freelance,Pakistan,Killed,Murder,"June 16, 2006",https://cpj.org/data/people/hayatullah-khan/,Journalist,Confirmed,
Haymin Mohamed Salih,Qulan TV,Iraq,Killed,Crossfire,"February 1, 2004",https://cpj.org/data/people/haymin-mohamed-salih/,Journalist,Confirmed,
Heba Al-Abadla,Al-Azhar Radio,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"January 9, 2024",https://cpj.org/data/people/heba-al-abadla/,Journalist,Confirmed,
Heber López Vásquez,"NoticiasWeb,RCP Noticias",Mexico,Killed,Murder,"February 10, 2022",https://cpj.org/data/people/heber-lopez-vasquez/,Journalist,Confirmed,
Héctor Ramírez,Noti7 and Radio Sonora,Guatemala,Killed,Dangerous Assignment,"July 24, 2003",https://cpj.org/data/people/hector-ramirez/,Journalist,Confirmed,
Héctor Sandoval,RCN Televisión,Colombia,Killed,Crossfire,"April 12, 2002",https://cpj.org/data/people/hector-sandoval/,Journalist,Confirmed,
Henry Araneta,DZRH,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/henry-araneta/,Journalist,Confirmed,
Herliyanto,Radar Surabaya and Jimber News Visioner,Indonesia,Killed,Murder,"April 29, 2006",https://cpj.org/data/people/herliyanto/,Journalist,Confirmed,
Hernando Rangel Moreno,Freelancer,Colombia,Killed,Murder,"April 11, 1999",https://cpj.org/data/people/hernando-rangel-moreno/,Journalist,Confirmed,
Hero Bahadin,"Chatr Multimedia Production Company, Sterk TV",Iraq,Killed,Murder,"August 22, 2024",https://cpj.org/data/people/hero-bahadin/,Journalist,Confirmed,
Herson Hinolan,Bombo Radyo,Philippines,Killed,Murder,"November 13, 2004",https://cpj.org/data/people/herson-hinolan/,Journalist,Confirmed,
Hilmi al-Faqaawi,Palestine Today TV,Israel and the Occupied Palestinian Territory,Killed,Murder,"April 7, 2025",https://cpj.org/data/people/hilmi-al-faqaawi/,Journalist,Confirmed,
Hind Ismail,As-Saffir,Iraq,Killed,Murder,"September 17, 2005",https://cpj.org/data/people/hind-ismail/,Journalist,Confirmed,
Hindia Haji Mohamed,"Radio Mogadishu, Somali National TV",Somalia,Killed,Murder,"December 3, 2015",https://cpj.org/data/people/hindia-haji-mohamed/,Journalist,Confirmed,
Hiro Muramoto,Reuters,Thailand,Killed,Dangerous Assignment,"April 10, 2010",https://cpj.org/data/people/hiro-muramoto/,Journalist,Confirmed,
Hisham Alnwajha,“Khabar” News Agency,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 9, 2023",https://cpj.org/data/people/hisham-alnwajha/,Journalist,Confirmed,
Hisham Fares al-Adhami,Freelance,Iraq,Killed,Dangerous Assignment,"October 4, 2019",https://cpj.org/data/people/hisham-fares-al-adhami/,Journalist,Confirmed,
Hosea Maina,Reuters,Somalia,Killed,Murder,"July 12, 1993",https://cpj.org/data/people/hosea-maina/,Journalist,Confirmed,
Hosein Naderi,Afghan Voice Agency,Afghanistan,Killed,Murder,"March 11, 2023",https://cpj.org/data/people/hosein-naderi/,Journalist,Confirmed,
Hossam Shabat,Freelance,Israel and the Occupied Palestinian Territory,Killed,Murder,"March 24, 2025",https://cpj.org/data/people/hossam-shabat/,Journalist,Confirmed,
Hozan Abdel Halim Mahmoud,Freelance,Syria,Killed,Crossfire,"November 19, 2012",https://cpj.org/data/people/hozan-abdel-halim-mahmoud/,Journalist,Confirmed,
Hrant Dink,Agos,Turkey,Killed,Murder,"January 19, 2007",https://cpj.org/data/people/hrant-dink/,Journalist,Confirmed,
Htet Myat Thu,Freelance,Myanmar,Killed,Murder,"August 20, 2024",https://cpj.org/data/people/htet-myat-thu/,Journalist,Confirmed,
Humam Najjar (Abu Yazan al-Halabi),Aleppo Today,Syria,Killed,Crossfire,"April 16, 2015",https://cpj.org/data/people/humam-najjar-abu-yazan-al-halabi/,Journalist,Confirmed,
Humayun Kabir,Janmabhumi,Bangladesh,Killed,Murder,"June 24, 2004",https://cpj.org/data/people/humayun-kabir/,Journalist,Confirmed,
Husam Mubarak,Al-Aqsa Voice Radio,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 13, 2023",https://cpj.org/data/people/husam-mubarak/,Journalist,Confirmed,
Huseyin Deniz,Ozgur Gundem,Turkey,Killed,Murder,"August 9, 1992",https://cpj.org/data/people/huseyin-deniz/,Journalist,Confirmed,
Hussain Nazari,Rah-E-Farda Radio and Television,Afghanistan,Killed,Dangerous Assignment,"November 17, 2017",https://cpj.org/data/people/hussain-nazari/,Journalist,Confirmed,
Hussam al-Dabbaka,"Freelance, Al Quds Al-Youm",Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"August 22, 2024",https://cpj.org/data/people/hussam-al-dabbaka/,Journalist,Confirmed,
Hussam Salama,Al-Aqsa,Israel and the Occupied Palestinian Territory,Killed,Crossfire,"November 20, 2012",https://cpj.org/data/people/hussam-salama/,Journalist,Confirmed,
Hussam Sarsam,Kurdistan TV,Iraq,Killed,Murder,"March 14, 2005",https://cpj.org/data/people/hussam-sarsam/,Journalist,Confirmed,
Hussein al-Zubaidi,Al-Ahali,Iraq,Killed,Murder,"January 28, 2007",https://cpj.org/data/people/hussein-al-zubaidi/,Journalist,Confirmed,
Hussein Ali,Al-Shaabiya,Iraq,Killed,Murder,"October 12, 2006",https://cpj.org/data/people/hussein-ali/,Journalist,Confirmed,
Hussein Khattab,TRT Arabic,Syria,Killed,Murder,"December 12, 2020",https://cpj.org/data/people/hussein-khattab/,Journalist,Confirmed,
Ian Subang,Socsargen Today,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/ian-subang/,Journalist,Confirmed,
Ibrahim Abd al-Qader,"Eye on the Homeland, Raqqa is Being Slaughtered Silently",Turkey,Killed,Murder,"October 30, 2015",https://cpj.org/data/people/ibrahim-abd-al-qader/,Journalist,Confirmed,
Ibrahim Abdallah (Ibrahim Showtime),Freelance,Sudan,Killed,Dangerous Assignment,"June 28, 2024",https://cpj.org/data/people/ibrahim-abdallah-ibrahim-showtime/,Journalist,Confirmed,
Ibrahim Al-Gharbawi,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"April 26, 2024",https://cpj.org/data/people/ibrahim-al-gharbawi/,Journalist,Confirmed,
Ibrahim al-Munjar,Sy24,Syria,Killed,Murder,"May 17, 2018",https://cpj.org/data/people/ibrahim-al-munjar/,Journalist,Confirmed,
Ibrahim Goskel,Freelancer,Bosnia,Killed,Dangerous Assignment,"July 10, 1993",https://cpj.org/data/people/ibrahim-goskel/,Journalist,Confirmed,
Ibrahim Mohammad Lafi,Ain Media,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 7, 2023",https://cpj.org/data/people/ibrahim-mohammad-lafi/,Journalist,Confirmed,
